"product_id","time_id","warehouse_id","store_id","units_ordered","units_shipped","warehouse_sales","warehouse_cost","supply_time","store_invoice"
537,618,17,17,84.00,84,NT$77.91,NT$38.18,4,NT$43.90
1380,618,17,17,19.00,14,NT$19.26,NT$8.09,4,NT$9.06
410,618,17,17,83.00,83,NT$53.34,NT$28.80,3,NT$33.12
1346,618,17,17,68.00,68,NT$79.90,NT$39.95,1,NT$47.94
510,618,17,17,80.00,80,NT$16.59,NT$8.46,3,NT$9.56
1047,618,17,17,33.00,33,NT$35.17,NT$20.05,3,NT$23.46
264,618,17,17,99.00,99,NT$151.37,NT$72.66,4,NT$84.28
1053,618,17,17,22.00,22,NT$13.02,NT$5.73,3,NT$6.36
1390,618,17,17,57.00,57,NT$60.97,NT$33.53,1,NT$39.23
1207,618,17,17,15.00,15,NT$9.64,NT$3.86,2,NT$4.40
197,618,17,17,43.00,43,NT$72.58,NT$29.03,4,NT$33.09
1253,618,17,17,60.00,39,NT$30.01,NT$10.20,2,NT$11.53
377,618,17,17,67.00,67,NT$50.65,NT$16.72,3,NT$18.55
1108,642,17,17,89.00,89,NT$56.92,NT$17.65,3,NT$20.47
32,642,17,17,99.00,99,NT$96.27,NT$42.36,3,NT$47.44
143,642,17,17,36.00,36,NT$39.85,NT$16.74,3,NT$19.58
226,642,17,17,72.00,39,NT$10.08,NT$3.22,1,NT$3.64
1535,642,17,17,41.00,41,NT$38.31,NT$14.56,1,NT$16.60
725,642,17,17,41.00,41,NT$28.71,NT$16.94,2,NT$19.14
36,642,17,17,29.00,18,NT$17.50,NT$9.27,3,NT$11.03
959,642,17,17,62.00,62,NT$32.55,NT$14.00,3,NT$15.96
482,642,17,17,74.00,74,NT$27.01,NT$9.45,4,NT$10.87
353,642,17,17,38.00,25,NT$12.95,NT$6.35,3,NT$7.43
9,642,17,17,100.00,100,NT$135.52,NT$65.05,3,NT$74.16
626,642,17,17,89.00,89,NT$63.15,NT$27.78,2,NT$32.79
336,642,17,17,41.00,41,NT$20.27,NT$9.93,4,NT$11.42
59,642,17,17,89.00,89,NT$62.30,NT$21.18,2,NT$25.42
476,642,17,17,93.00,44,NT$56.06,NT$32.51,3,NT$36.09
732,645,17,17,35.00,35,NT$18.47,NT$6.10,3,NT$7.13
56,645,17,17,93.00,93,NT$25.75,NT$10.30,2,NT$11.54
112,645,17,17,70.00,70,NT$35.60,NT$12.46,3,NT$13.95
1088,645,17,17,64.00,15,NT$21.41,NT$7.07,3,NT$8.06
133,645,17,17,87.00,87,NT$28.01,NT$14.85,2,NT$16.78
295,645,17,17,73.00,73,NT$75.16,NT$36.08,3,NT$40.05
539,645,17,17,40.00,40,NT$55.35,NT$27.68,3,NT$31.55
222,645,17,17,62.00,62,NT$134.70,NT$47.14,3,NT$53.74
1171,645,17,17,64.00,64,NT$77.34,NT$27.07,3,NT$31.67
1442,645,17,17,79.00,79,NT$72.55,NT$22.49,3,NT$26.54
1459,645,17,17,55.00,55,NT$33.03,NT$14.86,2,NT$16.65
729,666,17,17,23.00,23,NT$15.82,NT$5.38,3,NT$6.19
1225,666,17,17,40.00,17,NT$11.40,NT$4.45,3,NT$4.89
469,666,17,17,14.00,14,NT$10.66,NT$4.79,3,NT$5.71
446,666,17,17,54.00,54,NT$93.15,NT$36.33,2,NT$41.05
929,666,17,17,22.00,22,NT$6.53,NT$3.07,2,NT$3.62
625,666,17,17,89.00,89,NT$58.75,NT$24.09,1,NT$28.42
709,666,17,17,89.00,46,NT$13.37,NT$4.01,1,NT$4.65
459,666,17,17,79.00,23,NT$7.51,NT$3.60,1,NT$4.18
1208,666,17,17,62.00,62,NT$67.62,NT$28.40,2,NT$34.08
331,662,17,17,83.00,83,NT$129.19,NT$42.63,1,NT$48.17
814,662,17,17,98.00,98,NT$74.60,NT$44.76,3,NT$51.02
924,662,17,17,70.00,70,NT$107.73,NT$52.79,3,NT$61.76
1008,662,17,17,30.00,30,NT$14.69,NT$5.14,4,NT$5.71
758,662,17,17,60.00,60,NT$89.96,NT$40.48,2,NT$47.36
1507,662,17,17,80.00,38,NT$34.96,NT$19.58,3,NT$23.10
818,662,17,17,46.00,46,NT$27.32,NT$15.03,1,NT$17.58
181,662,17,17,56.00,16,NT$5.65,NT$2.32,2,NT$2.57
1264,662,17,17,95.00,63,NT$84.39,NT$30.38,4,NT$34.33
1135,662,17,17,40.00,40,NT$45.47,NT$24.55,3,NT$28.24
304,654,17,17,25.00,25,NT$16.54,NT$7.94,3,NT$9.21
920,654,17,17,22.00,22,NT$8.83,NT$5.03,1,NT$5.74
217,654,17,17,93.00,2,NT$0.53,NT$0.28,2,NT$0.31
354,654,17,17,68.00,68,NT$74.97,NT$44.23,2,NT$49.98
770,654,17,17,70.00,70,NT$40.99,NT$24.19,3,NT$28.05
1080,654,17,17,67.00,67,NT$76.30,NT$43.49,3,NT$50.88
150,654,17,17,38.00,38,NT$57.68,NT$27.11,2,NT$29.82
819,675,17,17,76.00,76,NT$101.05,NT$56.59,4,NT$63.94
569,675,17,17,41.00,41,NT$49.23,NT$27.08,1,NT$30.33
1319,675,17,17,82.00,82,NT$45.46,NT$21.82,3,NT$25.75
216,675,17,17,74.00,55,NT$110.88,NT$35.48,2,NT$39.74
1552,675,17,17,20.00,20,NT$31.32,NT$10.34,3,NT$11.47
1075,675,17,17,37.00,37,NT$21.08,NT$8.01,3,NT$9.53
532,675,17,17,16.00,16,NT$26.01,NT$15.60,3,NT$18.57
603,675,17,17,93.00,93,NT$58.34,NT$32.09,4,NT$38.50
1219,675,17,17,35.00,35,NT$27.26,NT$15.54,3,NT$18.49
515,675,17,17,81.00,81,NT$66.53,NT$27.28,3,NT$30.00
322,679,17,17,45.00,45,NT$72.41,NT$22.45,2,NT$26.49
33,679,17,17,78.00,78,NT$61.53,NT$25.23,4,NT$28.00
1315,679,17,17,33.00,33,NT$27.02,NT$15.13,2,NT$18.01
172,679,17,17,35.00,35,NT$67.40,NT$31.68,2,NT$35.16
482,679,17,17,50.00,10,NT$3.80,NT$1.78,3,NT$2.00
1525,679,17,17,19.00,1,NT$2.24,NT$1.19,2,NT$1.41
1515,679,17,17,53.00,53,NT$18.07,NT$5.96,3,NT$6.62
1132,679,17,17,98.00,98,NT$78.09,NT$30.45,1,NT$34.11
1136,679,17,17,10.00,10,NT$11.19,NT$4.36,2,NT$5.02
393,679,17,17,25.00,23,NT$9.02,NT$4.33,3,NT$5.11
649,679,17,17,21.00,21,NT$29.45,NT$16.79,1,NT$19.14
1025,679,17,17,26.00,0,NT$0.00,NT$0.00,2,NT$0.00
309,679,17,17,68.00,68,NT$140.31,NT$82.78,3,NT$92.72
1075,696,17,17,81.00,81,NT$69.85,NT$32.83,3,NT$37.43
1358,696,17,17,62.00,26,NT$27.85,NT$14.76,2,NT$17.41
94,696,17,17,71.00,32,NT$11.90,NT$5.95,2,NT$6.96
1497,696,17,17,18.00,18,NT$35.53,NT$12.79,3,NT$14.84
821,696,17,17,87.00,87,NT$93.06,NT$36.29,2,NT$41.01
1291,696,17,17,84.00,84,NT$88.87,NT$42.66,3,NT$47.35
294,696,17,17,65.00,65,NT$27.46,NT$8.24,3,NT$9.39
898,696,17,17,87.00,87,NT$49.96,NT$19.98,2,NT$23.38
1474,696,17,17,95.00,95,NT$79.66,NT$42.22,1,NT$49.40
1304,696,17,17,30.00,30,NT$7.64,NT$3.13,4,NT$3.60
987,696,17,17,39.00,39,NT$34.34,NT$11.33,1,NT$12.69
378,696,17,17,50.00,50,NT$21.65,NT$9.96,3,NT$11.45
1421,674,17,17,81.00,43,NT$39.08,NT$14.46,3,NT$16.63
1504,674,17,17,11.00,11,NT$7.70,NT$4.16,4,NT$4.70
1254,674,17,17,82.00,74,NT$157.52,NT$64.58,2,NT$71.69
444,674,17,17,33.00,33,NT$39.32,NT$21.62,2,NT$24.00
900,674,17,17,35.00,35,NT$37.76,NT$20.77,2,NT$23.67
678,674,17,17,50.00,10,NT$19.19,NT$8.83,3,NT$9.80
201,674,17,17,13.00,0,NT$0.00,NT$0.00,1,NT$0.00
1217,674,17,17,47.00,47,NT$22.09,NT$8.83,4,NT$10.07
1287,674,17,17,31.00,31,NT$24.30,NT$13.37,2,NT$15.37
345,674,17,17,32.00,32,NT$25.66,NT$11.80,2,NT$13.81
1200,674,17,17,48.00,48,NT$31.42,NT$16.02,1,NT$19.07
1337,674,17,17,19.00,19,NT$5.20,NT$1.66,1,NT$1.90
195,674,17,17,69.00,69,NT$46.41,NT$22.28,2,NT$25.84
91,674,17,17,99.00,99,NT$79.60,NT$46.17,4,NT$51.24
774,683,17,17,33.00,33,NT$44.47,NT$23.12,2,NT$27.05
1417,683,17,17,73.00,73,NT$108.05,NT$48.62,3,NT$53.97
1460,683,17,17,65.00,65,NT$70.61,NT$37.42,3,NT$42.66
184,683,17,17,91.00,91,NT$160.89,NT$80.44,1,NT$91.71
894,683,17,17,85.00,85,NT$25.19,NT$14.61,2,NT$16.95
324,683,17,17,64.00,64,NT$60.52,NT$18.76,1,NT$21.20
1207,683,17,17,61.00,61,NT$43.81,NT$17.52,3,NT$20.68
118,683,17,17,66.00,66,NT$52.75,NT$27.43,2,NT$30.72
1094,683,17,17,65.00,12,NT$18.10,NT$7.60,1,NT$8.89
1283,683,17,17,19.00,6,NT$1.99,NT$1.17,2,NT$1.33
1333,719,17,17,96.00,96,NT$41.96,NT$18.04,2,NT$20.03
1349,719,17,17,18.00,9,NT$9.14,NT$3.93,1,NT$4.56
1299,719,17,17,13.00,13,NT$19.02,NT$7.42,1,NT$8.68
1449,719,17,17,74.00,74,NT$23.82,NT$14.05,4,NT$15.46
1000,719,17,17,58.00,15,NT$18.16,NT$7.81,1,NT$9.29
789,719,17,17,36.00,36,NT$59.95,NT$31.77,3,NT$35.27
1006,719,17,17,44.00,44,NT$48.96,NT$17.63,3,NT$19.57
356,719,17,17,69.00,69,NT$83.05,NT$44.85,2,NT$53.82
746,719,17,17,78.00,78,NT$145.91,NT$67.12,3,NT$77.86
723,719,17,17,16.00,16,NT$4.65,NT$1.63,2,NT$1.82
1206,719,17,17,51.00,51,NT$75.22,NT$42.88,3,NT$48.02
1316,719,17,17,15.00,15,NT$4.58,NT$2.52,2,NT$2.87
1162,701,17,17,84.00,84,NT$49.42,NT$25.70,4,NT$28.78
1058,701,17,17,50.00,50,NT$56.58,NT$30.55,3,NT$35.14
541,701,17,17,72.00,72,NT$79.86,NT$30.35,3,NT$35.20
945,701,17,17,74.00,74,NT$69.18,NT$26.29,4,NT$31.02
148,701,17,17,89.00,89,NT$210.93,NT$73.83,3,NT$88.59
152,701,17,17,60.00,60,NT$74.56,NT$34.30,2,NT$38.76
968,701,17,17,45.00,45,NT$23.62,NT$9.45,4,NT$11.05
1224,701,17,17,51.00,51,NT$34.78,NT$14.61,2,NT$17.53
42,701,17,17,95.00,95,NT$141.99,NT$66.73,2,NT$76.08
885,701,17,17,70.00,70,NT$44.44,NT$17.33,3,NT$19.76
61,712,17,17,26.00,26,NT$8.27,NT$4.05,2,NT$4.86
438,712,17,17,99.00,99,NT$91.71,NT$29.35,2,NT$34.34
1281,712,17,17,34.00,34,NT$37.67,NT$19.21,2,NT$22.67
311,712,17,17,68.00,68,NT$51.17,NT$17.40,1,NT$19.49
1248,712,17,17,95.00,95,NT$145.52,NT$45.11,4,NT$53.23
411,712,17,17,17.00,3,NT$0.70,NT$0.23,1,NT$0.26
948,712,17,17,43.00,43,NT$56.00,NT$21.28,1,NT$23.62
1310,712,17,17,42.00,42,NT$61.85,NT$36.49,2,NT$42.69
954,712,17,17,37.00,37,NT$23.82,NT$13.58,4,NT$15.21
877,712,17,17,96.00,51,NT$30.62,NT$10.41,2,NT$11.97
694,712,17,17,49.00,49,NT$76.61,NT$42.90,2,NT$50.62
1244,712,17,17,12.00,4,NT$2.61,NT$1.57,3,NT$1.76
1154,712,17,17,17.00,17,NT$11.27,NT$5.75,4,NT$6.38
278,712,17,17,96.00,96,NT$148.38,NT$68.25,2,NT$78.49
505,709,17,17,93.00,93,NT$60.57,NT$30.89,2,NT$34.91
295,709,17,17,41.00,41,NT$47.33,NT$20.83,3,NT$23.32
511,709,17,17,97.00,97,NT$37.60,NT$16.17,4,NT$17.95
1421,709,17,17,47.00,11,NT$11.56,NT$4.97,3,NT$5.62
251,709,17,17,71.00,71,NT$76.23,NT$44.97,1,NT$53.07
228,709,17,17,75.00,75,NT$28.91,NT$17.05,2,NT$19.95
711,709,17,17,93.00,93,NT$147.82,NT$82.78,2,NT$95.20
821,709,17,17,90.00,90,NT$99.70,NT$46.86,1,NT$54.83
904,709,17,17,77.00,77,NT$42.74,NT$17.52,3,NT$20.15
655,709,17,17,19.00,19,NT$21.51,NT$11.18,2,NT$13.20
1404,709,17,17,65.00,25,NT$39.30,NT$18.86,2,NT$21.88
301,709,17,17,12.00,12,NT$3.69,NT$2.07,3,NT$2.38
440,703,17,17,12.00,12,NT$3.62,NT$1.27,1,NT$1.44
444,703,17,17,54.00,54,NT$82.52,NT$31.36,3,NT$35.75
1260,703,17,17,49.00,49,NT$19.37,NT$8.91,1,NT$10.34
1516,703,17,17,28.00,28,NT$51.74,NT$25.35,3,NT$28.40
333,703,17,17,24.00,24,NT$11.72,NT$6.80,1,NT$7.55
1176,703,17,17,29.00,29,NT$15.37,NT$6.15,1,NT$6.83
206,703,17,17,28.00,15,NT$15.83,NT$7.75,1,NT$8.76
1143,703,17,17,15.00,15,NT$8.71,NT$3.05,2,NT$3.48
306,703,17,17,14.00,11,NT$16.99,NT$7.47,3,NT$8.75
843,703,17,17,33.00,33,NT$49.48,NT$15.34,2,NT$17.33
61,703,17,17,15.00,13,NT$3.37,NT$1.65,2,NT$1.86
850,703,17,17,56.00,56,NT$39.47,NT$13.03,3,NT$14.46
1187,703,17,17,58.00,58,NT$45.94,NT$25.26,3,NT$28.80
95,378,22,22,45.00,45,NT$36.14,NT$18.07,3,NT$20.05
1510,378,22,22,79.00,79,NT$44.75,NT$23.27,1,NT$25.83
1527,378,22,22,96.00,96,NT$122.90,NT$70.05,1,NT$83.36
1477,378,22,22,70.00,70,NT$77.49,NT$37.20,4,NT$44.26
68,378,22,22,56.00,56,NT$99.68,NT$34.89,3,NT$41.52
1177,378,22,22,89.00,89,NT$43.86,NT$19.74,1,NT$23.49
967,378,22,22,45.00,45,NT$13.45,NT$6.86,2,NT$8.23
1184,378,22,22,47.00,47,NT$72.08,NT$36.76,3,NT$41.54
534,378,22,22,62.00,62,NT$106.88,NT$50.23,2,NT$57.26
1337,378,22,22,99.00,17,NT$3.59,NT$2.08,1,NT$2.45
833,367,22,22,52.00,52,NT$49.71,NT$23.86,4,NT$27.20
1222,367,22,22,18.00,18,NT$13.67,NT$6.43,1,NT$7.20
1199,367,22,22,58.00,58,NT$81.66,NT$32.67,2,NT$37.24
123,367,22,22,34.00,34,NT$78.34,NT$32.90,3,NT$39.15
234,367,22,22,76.00,76,NT$73.87,NT$33.24,4,NT$39.56
317,367,22,22,70.00,70,NT$54.94,NT$29.12,2,NT$34.36
67,367,22,22,49.00,49,NT$30.08,NT$16.84,4,NT$19.37
816,367,22,22,70.00,70,NT$83.36,NT$30.01,3,NT$33.91
1272,367,22,22,51.00,15,NT$17.48,NT$8.74,2,NT$10.23
1050,367,22,22,59.00,19,NT$13.62,NT$6.26,2,NT$7.27
573,367,22,22,97.00,97,NT$184.14,NT$99.44,3,NT$114.35
30,367,22,22,75.00,75,NT$54.99,NT$31.34,2,NT$34.79
100,367,22,22,72.00,48,NT$41.18,NT$24.30,1,NT$27.94
717,367,22,22,73.00,73,NT$137.36,NT$42.58,4,NT$49.82
13,367,22,22,94.00,92,NT$112.15,NT$60.56,2,NT$72.67
265,371,22,22,61.00,61,NT$96.89,NT$57.17,3,NT$68.60
975,371,22,22,35.00,5,NT$8.27,NT$2.48,4,NT$2.88
819,371,22,22,61.00,61,NT$70.97,NT$25.55,4,NT$28.10
142,371,22,22,36.00,36,NT$29.23,NT$16.66,1,NT$19.83
198,371,22,22,49.00,49,NT$18.48,NT$9.80,4,NT$11.17
1175,371,22,22,84.00,84,NT$50.86,NT$17.29,2,NT$19.02
1364,371,22,22,42.00,42,NT$28.90,NT$14.16,3,NT$16.57
382,371,22,22,70.00,70,NT$41.96,NT$20.98,2,NT$24.55
1274,370,23,23,18.00,18,NT$11.55,NT$5.89,2,NT$6.95
292,370,23,23,47.00,47,NT$26.37,NT$13.71,2,NT$16.04
535,370,23,23,49.00,49,NT$61.23,NT$31.84,3,NT$37.89
219,370,23,23,64.00,64,NT$53.22,NT$25.55,2,NT$28.10
1168,370,23,23,35.00,35,NT$61.50,NT$23.37,2,NT$26.41
1025,370,23,23,86.00,86,NT$53.62,NT$28.96,3,NT$33.88
1041,370,23,23,26.00,26,NT$6.65,NT$2.19,1,NT$2.48
991,370,23,23,46.00,46,NT$50.83,NT$19.82,1,NT$22.80
1141,370,23,23,45.00,45,NT$29.55,NT$8.86,2,NT$10.11
692,370,23,23,40.00,29,NT$26.07,NT$14.86,4,NT$17.83
481,370,23,23,73.00,73,NT$81.14,NT$37.32,3,NT$42.92
698,370,23,23,85.00,85,NT$106.95,NT$40.64,4,NT$47.14
184,383,23,23,16.00,16,NT$28.83,NT$14.99,2,NT$16.94
1200,383,23,23,92.00,92,NT$55.05,NT$25.87,4,NT$28.72
1271,383,23,23,35.00,18,NT$35.91,NT$14.00,2,NT$16.53
328,383,23,23,67.00,67,NT$27.86,NT$11.70,3,NT$13.81
1183,383,23,23,61.00,61,NT$32.88,NT$17.10,2,NT$20.17
1321,383,23,23,46.00,46,NT$35.51,NT$19.53,4,NT$22.26
178,383,23,23,66.00,66,NT$44.77,NT$15.22,3,NT$17.20
488,383,23,23,47.00,47,NT$45.04,NT$20.72,2,NT$24.03
1117,383,23,23,70.00,70,NT$96.82,NT$32.92,4,NT$38.85
1521,383,23,23,53.00,53,NT$16.32,NT$7.67,4,NT$9.05
666,373,23,23,33.00,33,NT$14.98,NT$6.14,2,NT$7.25
1070,373,23,23,55.00,55,NT$100.39,NT$59.23,3,NT$66.93
273,373,23,23,63.00,63,NT$79.66,NT$33.46,3,NT$37.81
277,373,23,23,88.00,88,NT$103.92,NT$31.18,3,NT$34.92
1093,373,23,23,97.00,97,NT$122.66,NT$53.97,2,NT$62.60
1349,373,23,23,34.00,34,NT$55.22,NT$22.64,3,NT$25.81
166,373,23,23,70.00,70,NT$70.89,NT$38.99,3,NT$44.84
1009,373,23,23,15.00,10,NT$16.34,NT$8.17,2,NT$9.39
40,373,23,23,78.00,78,NT$37.07,NT$15.20,3,NT$17.32
976,373,23,23,90.00,27,NT$11.37,NT$6.25,4,NT$7.07
139,373,23,23,66.00,66,NT$55.53,NT$24.43,3,NT$28.83
676,373,23,23,78.00,78,NT$84.68,NT$30.49,4,NT$33.84
1453,373,23,23,42.00,42,NT$43.10,NT$14.66,3,NT$16.56
638,389,23,23,97.00,97,NT$140.55,NT$44.98,4,NT$53.07
1521,389,23,23,18.00,4,NT$1.29,NT$0.43,1,NT$0.50
432,389,23,23,44.00,44,NT$45.50,NT$17.74,1,NT$19.70
1408,389,23,23,44.00,44,NT$43.14,NT$25.89,2,NT$30.29
39,389,23,23,33.00,33,NT$36.95,NT$20.32,4,NT$22.76
615,389,23,23,97.00,53,NT$27.19,NT$9.52,2,NT$10.94
859,389,23,23,50.00,50,NT$34.72,NT$19.79,2,NT$23.35
542,389,23,23,14.00,5,NT$4.15,NT$1.25,3,NT$1.40
1492,389,23,23,19.00,19,NT$11.55,NT$5.89,4,NT$6.54
1348,389,23,23,98.00,98,NT$113.77,NT$53.47,2,NT$61.49
1365,389,23,23,67.00,67,NT$14.20,NT$8.24,2,NT$9.23
1315,389,23,23,25.00,25,NT$21.36,NT$9.18,3,NT$10.93
1465,389,23,23,29.00,22,NT$27.01,NT$15.12,2,NT$17.24
1182,369,23,23,13.00,13,NT$6.37,NT$3.19,1,NT$3.57
1492,369,23,23,46.00,46,NT$32.86,NT$9.86,3,NT$11.24
561,369,23,23,97.00,97,NT$44.07,NT$17.19,3,NT$19.94
965,369,23,23,99.00,99,NT$63.62,NT$24.81,4,NT$29.52
582,369,23,23,90.00,90,NT$102.60,NT$35.91,4,NT$43.09
172,369,23,23,62.00,62,NT$107.04,NT$58.87,3,NT$66.52
988,369,23,23,46.00,46,NT$68.08,NT$27.91,1,NT$32.66
99,369,23,23,76.00,76,NT$59.19,NT$24.86,3,NT$28.09
62,369,23,23,96.00,96,NT$113.68,NT$54.57,3,NT$63.84
905,369,23,23,95.00,95,NT$119.53,NT$46.62,3,NT$52.68
334,420,23,23,64.00,64,NT$20.47,NT$8.60,2,NT$9.97
871,420,23,23,12.00,12,NT$14.02,NT$4.91,2,NT$5.55
88,420,23,23,68.00,68,NT$21.05,NT$6.95,3,NT$7.78
877,420,23,23,24.00,24,NT$12.51,NT$4.63,4,NT$5.32
1214,420,23,23,16.00,6,NT$2.85,NT$0.91,1,NT$1.05
1031,420,23,23,19.00,19,NT$8.97,NT$2.87,3,NT$3.30
21,420,23,23,36.00,14,NT$12.07,NT$4.47,3,NT$5.36
1077,420,23,23,100.00,100,NT$213.44,NT$93.91,3,NT$110.82
201,420,23,23,50.00,50,NT$50.63,NT$19.24,2,NT$21.55
1270,420,23,23,18.00,18,NT$26.63,NT$11.98,2,NT$14.02
34,420,23,23,85.00,85,NT$56.02,NT$22.41,4,NT$26.22
211,420,23,23,79.00,79,NT$66.61,NT$31.97,2,NT$38.05
94,420,23,23,58.00,58,NT$12.59,NT$7.43,1,NT$8.61
782,425,23,23,36.00,36,NT$42.12,NT$15.58,2,NT$18.39
732,425,23,23,62.00,62,NT$28.21,NT$12.41,2,NT$14.03
882,425,23,23,61.00,61,NT$65.31,NT$23.51,2,NT$27.98
432,425,23,23,50.00,50,NT$49.35,NT$15.30,1,NT$17.44
222,425,23,23,19.00,19,NT$32.27,NT$13.55,3,NT$15.32
438,425,23,23,67.00,67,NT$55.60,NT$31.69,1,NT$34.86
1348,425,23,23,95.00,95,NT$105.59,NT$61.24,2,NT$73.49
592,425,23,23,22.00,22,NT$29.46,NT$9.72,2,NT$11.18
155,425,23,23,86.00,86,NT$186.77,NT$84.04,1,NT$98.33
638,425,23,23,72.00,72,NT$99.79,NT$39.92,3,NT$45.90
477,404,23,23,68.00,68,NT$33.33,NT$19.67,2,NT$22.42
454,404,23,23,91.00,91,NT$37.24,NT$20.85,2,NT$23.15
937,404,23,23,89.00,89,NT$151.01,NT$69.46,1,NT$77.10
1047,404,23,23,75.00,59,NT$78.13,NT$43.75,4,NT$48.57
1131,404,23,23,97.00,97,NT$118.73,NT$40.37,2,NT$46.83
881,404,23,23,50.00,50,NT$52.49,NT$18.90,3,NT$21.92
71,404,23,23,44.00,44,NT$70.44,NT$30.99,1,NT$35.64
831,419,23,23,25.00,25,NT$21.73,NT$12.82,3,NT$14.87
993,419,23,23,83.00,83,NT$114.75,NT$42.46,1,NT$47.13
1237,419,23,23,59.00,59,NT$68.15,NT$21.12,3,NT$23.45
921,419,23,23,59.00,11,NT$6.24,NT$2.00,2,NT$2.26
311,419,23,23,82.00,82,NT$79.34,NT$41.25,2,NT$46.62
581,419,23,23,69.00,69,NT$62.71,NT$29.47,3,NT$32.71
598,419,23,23,35.00,18,NT$13.41,NT$5.23,2,NT$6.01
876,402,23,23,79.00,23,NT$20.06,NT$9.63,1,NT$11.17
1226,402,23,23,63.00,63,NT$85.78,NT$42.89,2,NT$51.47
177,402,23,23,55.00,55,NT$43.82,NT$21.47,3,NT$24.69
620,402,23,23,97.00,97,NT$22.66,NT$11.78,1,NT$13.55
849,402,23,23,92.00,92,NT$81.97,NT$24.59,3,NT$28.77
893,402,23,23,70.00,70,NT$37.58,NT$12.40,2,NT$14.14
1176,402,23,23,91.00,91,NT$62.24,NT$31.74,4,NT$37.78
327,402,23,23,78.00,78,NT$27.14,NT$15.20,3,NT$17.18
170,402,23,23,10.00,10,NT$11.84,NT$5.21,2,NT$6.15
1053,402,23,23,84.00,84,NT$66.82,NT$38.09,2,NT$43.80
1109,402,23,23,19.00,19,NT$3.55,NT$1.60,1,NT$1.87
526,402,23,23,52.00,51,NT$67.70,NT$21.66,4,NT$25.56
1521,444,23,23,88.00,88,NT$25.26,NT$14.14,3,NT$15.98
45,444,23,23,59.00,59,NT$16.89,NT$7.77,2,NT$9.01
1355,444,23,23,20.00,20,NT$6.43,NT$2.06,3,NT$2.26
545,444,23,23,50.00,50,NT$31.90,NT$13.08,2,NT$15.17
1415,444,23,23,75.00,32,NT$59.58,NT$32.77,2,NT$38.34
778,444,23,23,36.00,36,NT$39.17,NT$19.98,4,NT$23.17
301,444,23,23,46.00,8,NT$1.48,NT$0.56,2,NT$0.68
172,444,23,23,85.00,85,NT$152.39,NT$82.29,3,NT$91.34
1388,444,23,23,25.00,25,NT$20.13,NT$11.07,1,NT$12.95
445,444,23,23,45.00,4,NT$4.29,NT$1.42,2,NT$1.61
156,444,23,23,62.00,62,NT$20.46,NT$10.64,2,NT$12.02
1438,444,23,23,72.00,72,NT$54.25,NT$18.99,2,NT$22.60
295,444,23,23,99.00,99,NT$111.20,NT$36.69,4,NT$41.83
605,444,23,23,45.00,45,NT$55.22,NT$25.96,2,NT$29.85
68,449,23,23,36.00,25,NT$49.84,NT$27.41,4,NT$32.62
511,449,23,23,45.00,45,NT$11.32,NT$5.09,3,NT$5.86
1154,449,23,23,81.00,81,NT$72.98,NT$27.00,4,NT$31.05
784,449,23,23,44.00,32,NT$5.82,NT$2.97,3,NT$3.50
1067,449,23,23,16.00,11,NT$8.23,NT$3.54,4,NT$4.21
217,449,23,23,20.00,20,NT$5.17,NT$2.89,4,NT$3.27
61,449,23,23,71.00,71,NT$29.95,NT$15.87,3,NT$17.62
944,449,23,23,83.00,83,NT$43.09,NT$13.79,4,NT$16.55
1000,449,23,23,30.00,30,NT$47.61,NT$14.28,3,NT$16.00
417,449,23,23,68.00,68,NT$62.89,NT$33.33,1,NT$39.66
1021,449,23,23,34.00,34,NT$22.81,NT$11.86,2,NT$13.88
1183,449,23,23,74.00,74,NT$55.84,NT$30.15,3,NT$33.47
946,436,23,23,92.00,92,NT$94.39,NT$52.86,4,NT$62.90
1429,436,23,23,65.00,65,NT$60.84,NT$27.99,1,NT$31.06
1125,436,23,23,52.00,27,NT$19.69,NT$11.03,4,NT$13.01
1208,436,23,23,74.00,0,NT$0.00,NT$0.00,2,NT$0.00
958,436,23,23,44.00,44,NT$34.71,NT$14.23,4,NT$16.22
149,436,23,23,61.00,40,NT$45.82,NT$15.58,2,NT$17.60
1019,436,23,23,96.00,87,NT$139.91,NT$60.16,3,NT$68.59
382,436,23,23,55.00,55,NT$32.08,NT$17.32,1,NT$19.57
319,436,23,23,13.00,13,NT$9.15,NT$3.57,2,NT$4.21
1335,436,23,23,41.00,41,NT$45.45,NT$18.18,3,NT$21.27
992,436,23,23,58.00,58,NT$57.10,NT$25.70,3,NT$29.55
49,436,23,23,32.00,32,NT$62.73,NT$21.96,3,NT$25.25
670,451,23,23,61.00,61,NT$44.77,NT$24.62,4,NT$29.55
247,451,23,23,89.00,15,NT$14.95,NT$8.52,2,NT$9.46
370,451,23,23,34.00,25,NT$9.66,NT$5.12,1,NT$5.68
1146,451,23,23,13.00,13,NT$16.04,NT$7.86,2,NT$9.12
790,451,23,23,72.00,72,NT$23.28,NT$13.97,2,NT$15.65
713,451,23,23,30.00,30,NT$51.90,NT$23.36,3,NT$28.03
530,451,23,23,35.00,29,NT$50.16,NT$28.59,2,NT$32.88
1279,443,23,23,71.00,71,NT$126.10,NT$56.74,2,NT$66.39
30,443,23,23,63.00,63,NT$35.53,NT$18.48,4,NT$20.69
659,443,23,23,16.00,16,NT$23.63,NT$12.99,2,NT$14.55
