f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,target
11.5527,14.2768,12.2364,4.4917,16.0802,1.3970,3.0022,9.5937,11.0658,9.6629,5.3534,18.0058,19.1702
6.3418,10.9600,6.8744,5.0600,18.9692,1.9698,4.5984,16.8737,6.8586,20.6950,5.5251,16.0301,18.0162
15.6915,9.2856,16.7230,6.7199,15.8516,1.4332,3.7749,15.1051,8.9860,21.6292,3.6265,18.5300,11.4468
14.2434,12.1347,12.5179,14.1616,7.1650,3.3007,4.6386,6.6168,13.7449,7.9631,8.3113,5.2682,11.3195
13.7056,8.7328,16.0792,5.7009,18.7563,2.3174,3.4409,8.2087,12.1016,7.5024,2.2390,4.4817,18.7755
14.1438,11.8657,15.1901,5.7068,12.0726,2.3821,1.5688,7.2900,11.7837,6.4563,9.1883,1.8295,17.6696
9.5319,12.3771,12.2458,5.1589,18.3641,1.3975,4.0194,14.7006,13.2894,15.4158,6.4538,18.9863,18.9225
11.3941,12.9765,15.1778,5.4777,14.4192,2.1374,0.0013,9.1720,11.0473,7.1461,8.9445,18.2317,18.1565
20.4296,4.8174,19.4151,5.9627,15.2966,3.9055,3.9360,31.7495,5.3530,19.8663,10.9581,18.0675,13.9072
11.2098,15.2929,15.9420,18.8930,3.8797,2.6522,3.8962,9.5100,13.9484,9.4236,10.6573,9.8442,12.9719
9.7079,12.1900,9.2514,11.4207,5.2686,1.1300,5.3168,23.6434,9.6201,19.8368,5.6731,9.7240,14.8368
31.9103,6.7661,20.6517,17.4358,4.8982,3.0239,0.0393,11.2214,15.0942,12.0497,10.2579,2.2211,5.4088
24.7438,4.1145,21.8894,17.0652,4.6087,2.9253,3.6495,8.4492,15.5879,16.3240,10.3176,8.4194,-3.0907
13.4006,13.6363,17.2905,4.1416,17.5257,2.8447,2.9567,9.8566,10.6368,7.3155,8.6642,5.0500,22.9816
30.4096,7.9242,19.3706,2.2157,17.9271,0.6371,4.0436,9.0496,11.9113,8.0603,10.9025,0.1459,14.8877
7.4266,13.7339,8.2264,1.3612,15.4960,0.2332,3.0994,8.7085,10.4389,8.6411,5.4155,11.3849,20.5922
29.9885,4.5509,19.8963,5.1747,16.7900,1.0725,3.8701,6.6760,12.4833,7.3110,10.0793,13.3976,6.2500
14.9114,13.4938,12.5485,2.5309,18.6892,2.8595,5.2502,9.8184,11.3670,9.7252,9.1978,19.7436,17.2187
26.3738,4.2886,19.4448,4.1545,15.3974,3.0794,3.1433,15.8026,15.3694,17.8597,10.8243,17.2294,5.2189
6.9998,10.7390,9.7107,10.9163,15.1713,1.2560,5.7609,8.0792,10.2419,6.7203,5.2061,1.7913,19.2484
10.0574,12.5244,12.1070,5.0115,18.6206,2.1827,5.1437,9.8311,11.4869,7.7164,8.5523,9.7098,20.8666
28.0139,4.0740,20.7918,12.3507,11.6886,3.0634,0.3863,17.0318,6.5700,19.3920,10.5205,19.6817,3.2813
7.5377,11.2382,7.5757,16.5244,2.0154,3.3767,4.3700,26.8699,7.0482,21.8340,3.5103,19.9938,10.5215
13.9729,8.5991,13.5902,7.6534,11.6521,3.5252,4.3417,10.6539,15.8298,13.2262,10.0151,2.8945,11.3177
27.1569,8.7201,20.5657,3.6356,16.6309,1.5890,5.2527,27.0293,5.2489,21.9718,10.0760,8.9095,16.8737
6.7009,12.4242,7.6555,14.9009,2.9660,1.0820,5.9004,12.5671,14.9372,15.2423,5.8833,2.7981,11.2735
8.3433,10.4677,6.8485,16.7277,4.6915,2.2585,4.5363,7.7074,10.2938,8.9029,3.4497,2.6519,10.7839
18.6637,5.5856,20.5444,11.0329,6.7855,2.5915,3.5915,15.5834,14.8123,13.5668,10.8716,11.6957,4.8184
11.4386,11.6861,12.9387,8.9068,15.2464,3.6436,5.4614,21.6892,7.4500,21.9240,10.7022,2.1287,19.8710
12.0200,15.6571,12.3300,14.6902,6.6426,3.3513,5.4810,7.2336,12.7672,7.2646,6.5818,20.1813,11.3606
30.8602,5.6582,19.7297,6.6984,14.8750,0.0661,5.5070,8.0719,12.1903,16.6460,10.3162,17.4736,1.4612
25.0018,5.1607,20.9553,4.6700,15.9691,3.4646,3.4373,8.5652,13.0082,9.4224,10.9760,14.6286,6.4209
10.3776,11.7916,13.4160,1.1953,18.0314,2.9291,5.5766,15.4192,15.8642,12.4966,6.9517,4.1716,22.0350
10.3209,11.6445,13.3932,18.0082,3.5554,2.2968,0.1466,28.2310,9.9203,19.4195,8.8063,5.0745,19.0817
11.3923,15.7138,14.3626,3.9453,17.0873,2.0697,3.7267,16.9011,4.0895,19.0072,8.9285,21.4565,19.8574
12.0878,7.0165,20.6012,6.0081,15.7010,2.6886,4.5388,7.9449,10.3911,8.1446,10.1869,18.1431,9.1922
14.5088,13.1998,15.5986,16.2393,4.5227,2.2236,3.3139,6.1223,13.4932,9.4021,6.1072,7.4746,10.3991
28.8902,9.4345,20.8423,11.1530,14.1158,3.9041,0.9012,13.2034,14.2797,15.1162,10.3181,7.8032,12.7481
9.4005,12.1077,7.3794,5.7014,15.2344,2.8335,4.4147,9.4625,12.0467,6.2732,5.2345,0.5226,21.6128
30.4380,7.5751,20.3627,18.7512,4.2212,0.3239,4.3245,20.5127,7.8841,21.4846,10.2862,3.4999,5.7854
12.1334,12.0202,17.5247,16.4204,4.5104,2.3369,5.4220,13.0452,14.2674,15.5774,3.8406,13.0282,8.7655
17.8421,6.1418,19.8752,14.0502,8.8162,1.5088,4.7806,7.0790,12.6213,8.6532,10.9956,6.0761,5.4988
28.8786,8.6353,19.6318,1.7137,16.1544,2.5509,4.2779,8.5464,11.0860,7.1566,10.7987,17.2763,9.3815
9.6070,10.7906,15.8095,14.5901,12.1648,0.5426,5.6533,15.0710,5.8381,19.2516,7.1631,10.7182,13.5095
7.7944,13.3906,9.2015,12.8386,12.1793,3.7012,4.9464,8.0455,10.4753,8.6965,3.1228,4.9511,18.2456
7.8659,11.3151,6.2580,17.4175,3.5743,1.5953,3.5536,18.1102,8.1007,21.7977,5.8465,16.5537,8.3489
12.0305,14.2106,15.9492,2.6738,16.9126,2.5685,4.5836,29.3741,4.4453,19.2020,2.2500,15.4791,26.8586
8.5279,13.9325,6.6719,6.4709,14.2754,3.0493,3.1848,12.9428,8.1074,16.4967,5.3634,1.5391,21.2397
12.0592,7.5065,21.2364,5.5319,18.3657,3.5788,0.8847,8.7865,11.2539,7.3340,10.9910,8.6109,16.4472
6.3733,11.0147,6.9118,9.3835,11.4740,2.8023,0.5772,8.8213,12.5575,8.8656,3.4195,2.2991,18.7543
7.2009,10.2370,9.1395,15.2845,5.1814,0.3555,4.6540,13.2466,14.4117,14.8748,5.1816,9.2294,10.2257
18.2013,6.4606,21.5848,9.4231,10.4579,2.9972,3.3389,9.0824,13.7389,7.3451,10.6875,20.9255,4.6917
14.8980,12.0630,12.4401,18.5545,4.9971,3.3539,2.3326,27.3069,7.3745,19.8278,9.5169,4.2494,17.9557
22.0448,9.9410,19.1581,10.0361,9.3913,2.5642,3.1813,24.3697,4.1726,21.7247,10.0521,11.0489,12.8455
11.1869,10.4642,13.5158,5.9128,15.8681,2.2402,4.9462,13.9668,15.1890,13.9608,7.3494,13.1796,15.8352
6.8735,10.7249,6.0903,6.5387,16.0908,2.4862,3.6143,12.3402,13.0606,17.0314,5.2497,9.8024,16.6829
6.6542,12.3096,8.6786,12.1988,11.5319,1.3159,4.3732,20.1734,6.9710,20.4417,5.8619,6.2436,19.1792
6.3071,10.4171,9.2807,18.6602,2.5071,2.2382,3.7543,7.9086,12.5140,9.1248,4.4971,8.6281,8.2390
31.5683,8.3001,19.1785,2.0652,14.5002,1.5324,5.6122,15.8200,8.6893,15.8901,10.1389,19.9426,7.0808
21.4128,6.1425,19.2889,15.5343,5.6001,3.3780,4.8746,6.7901,13.3063,7.3626,10.7471,7.6463,2.1063
10.6296,11.6880,13.7918,9.1342,10.0399,3.2686,4.0785,9.1586,12.5501,8.3730,10.6702,0.1882,15.8156
9.7330,13.0772,8.8257,12.4600,11.3279,3.4299,4.3899,10.8481,14.7847,12.1389,3.6196,12.9296,15.3591
9.0698,13.3291,7.3144,14.0148,8.5376,3.6645,5.5295,12.8826,15.0552,17.6262,5.0988,3.9777,14.4018
8.6873,11.5725,9.8738,2.0974,15.8299,3.5543,4.8868,11.0330,11.8573,15.8668,3.1701,8.1937,16.3837
9.5658,12.9165,6.4004,11.4131,15.0896,3.5204,0.2750,29.0319,7.2067,20.4736,5.3564,20.7527,24.4124
29.1037,8.2097,19.8287,10.6003,13.7102,1.8230,3.3999,29.3024,6.5126,20.5586,10.9548,3.4575,18.3208
12.1810,8.3572,16.0760,15.2954,6.5765,0.6174,4.7294,21.6931,7.0570,21.5034,2.8656,17.8953,8.4819
15.3331,8.1562,12.0338,7.0552,12.1783,2.7050,1.2721,15.8223,4.8762,19.8118,9.5300,14.5240,9.9262
26.0681,4.3772,21.2250,9.5507,13.7570,2.6333,4.9644,7.3915,10.9767,8.6010,10.8412,14.8991,3.1513
18.0768,5.3514,19.9755,14.5129,8.8013,3.1229,2.4077,8.9752,11.0786,7.7768,10.7851,12.0228,5.2132
13.7420,10.6210,13.1864,11.3124,5.2171,2.4133,2.5815,12.4389,9.7179,16.6216,8.5988,8.5099,8.4781
28.9396,4.4840,19.9265,14.4755,6.3757,2.3963,0.7969,8.7585,9.0269,12.8804,10.8485,8.5104,0.6871
12.3826,9.0202,16.9571,2.1395,18.0593,2.2031,1.2990,31.7966,4.9965,21.3890,10.5835,11.3277,24.4015
14.0101,6.8113,21.5965,11.7989,15.2982,3.1225,2.1073,16.1450,4.7022,19.5324,10.6453,3.7945,13.7630
10.1470,13.1749,15.3262,10.9026,12.0679,3.5726,5.3473,12.2011,15.3438,15.3216,8.3180,12.8920,14.2254
12.1154,11.7783,15.3529,9.2959,15.9406,2.3584,0.5603,8.4362,13.6005,9.0447,10.0405,6.3902,19.7008
14.9713,10.8823,16.8184,16.3449,4.2526,2.1386,3.1542,24.9737,5.3750,21.8963,10.3303,17.7827,10.0835
8.2454,10.2200,15.0302,17.8882,1.3393,3.2732,0.8398,15.1720,15.0499,17.7866,10.1783,19.7255,4.9516
6.0981,12.7114,8.0197,13.7382,5.3582,1.8262,4.7921,11.2853,13.1856,13.0255,5.0838,12.7595,11.2379
11.1077,11.2191,17.4419,16.6427,1.5695,3.7129,3.3859,8.3212,13.5375,8.0661,6.9883,2.8467,9.1948
22.4628,7.1370,19.6901,4.2789,15.6278,2.7721,5.5928,17.6130,9.5808,21.4189,10.2743,1.1630,11.8634
31.9957,7.5065,19.2933,13.3283,11.0344,2.5827,1.5654,19.8854,4.7241,20.3802,10.6000,10.3184,9.0681
14.2276,9.9691,19.2180,17.2899,1.0553,3.2758,3.4756,10.0976,15.8504,12.7067,10.9983,16.1732,2.1900
7.0467,13.5077,6.9986,14.2148,12.2875,3.8368,2.9221,6.6534,10.0513,6.1010,3.2157,14.1081,17.3337
17.7465,8.4149,20.1573,2.3295,14.7067,3.1073,0.2654,12.5412,9.5915,15.8508,10.4113,15.7233,11.0699
20.4615,5.1742,21.1132,12.0900,15.1045,3.9560,0.6715,7.4288,13.6857,7.3073,10.7944,7.9180,10.1873
10.8936,15.3388,12.7543,8.9274,15.5124,0.1098,5.6030,6.1735,10.2603,9.4409,7.6192,10.8376,19.0514
25.3246,7.0430,21.9225,17.0614,2.3792,1.7916,5.6655,12.0514,10.4820,14.2405,10.7307,8.9058,0.1261
31.5193,9.8096,19.2275,5.2626,14.1572,2.6028,5.1585,9.2489,9.7127,17.9194,10.6528,0.5916,9.2685
17.5450,6.1791,21.1866,1.5480,18.2154,2.9278,3.6147,8.3195,12.4485,7.4718,10.9550,14.1049,10.9127
13.8167,9.6058,21.1230,16.1119,1.5403,2.9731,0.5833,8.0294,8.0990,13.1404,10.6349,16.4657,2.2846
14.9032,14.1082,17.2902,17.4022,2.0639,1.9522,5.0159,12.3756,6.6966,20.4403,4.1222,1.1963,9.9620
6.4607,10.1629,6.5187,16.8879,5.8291,2.6889,5.9108,12.5076,14.7221,13.7476,3.2133,2.6269,11.6775
23.6993,4.1693,19.9413,4.9331,17.2277,3.0230,2.0815,14.7528,15.6270,17.8766,10.2821,15.5071,7.3763
7.5925,11.9609,9.2306,18.1356,1.0562,3.4663,5.9549,10.7548,13.1792,16.3572,5.5480,9.7135,5.5233
13.1276,7.0559,20.9965,11.9110,11.3783,2.6897,0.5983,9.1323,10.3234,16.4805,10.8412,0.3355,10.3951
9.6139,12.2840,6.8807,16.2575,1.1137,3.4099,3.0220,18.8407,9.2214,19.4087,5.8786,19.7174,7.5001
8.0590,13.5310,7.3881,2.3519,18.4670,2.0975,5.3957,22.4660,9.6633,20.5854,4.5808,20.0490,21.6981
11.6627,11.5192,13.2885,15.8324,6.0295,2.0390,3.2876,9.2597,10.4419,7.4573,5.6477,21.5248,8.9610
9.6714,10.1631,9.3750,12.6377,11.0095,3.1833,2.9523,14.1781,6.3474,20.2735,4.6946,1.9352,14.3945
13.1820,13.4606,15.9095,13.2591,9.8823,1.9030,5.2997,7.9104,12.3378,6.0263,7.1928,16.6583,13.3490
8.5173,13.9937,7.9805,12.2153,10.7635,3.1614,4.2337,14.4873,15.1220,12.9579,4.6768,3.0690,20.4608
14.7390,11.2032,16.8096,9.7603,12.2648,2.1161,1.4660,7.3340,10.3850,6.2917,8.4999,14.3198,14.1583
30.5030,8.0990,19.3782,18.8906,1.9113,3.4492,2.3933,8.5061,11.4646,9.7374,10.1540,3.5800,2.6528
11.7963,9.1285,13.1000,14.4198,9.2032,2.6134,5.0314,28.3864,8.9593,19.4269,6.3242,8.8583,17.0306
28.6183,7.6246,20.4996,10.0277,11.0227,2.9216,3.0043,11.8093,10.7250,17.9361,10.7683,1.3280,7.6259
15.7378,9.9178,13.5762,3.5224,18.4692,2.2373,3.9209,15.5782,14.3801,12.3335,10.8829,15.3739,17.2511
7.2092,13.4302,9.7282,10.4513,8.2997,3.4159,3.1413,8.9937,11.1996,8.9414,4.5416,7.7166,15.8972
9.8942,12.2505,8.1706,15.9470,7.9885,3.2994,2.8014,6.8148,12.4846,7.9954,3.5310,15.5361,11.7019
6.0146,13.8643,6.5843,3.3629,15.6746,0.3497,4.8884,8.7809,13.0939,15.5694,5.2646,2.4386,20.1069
15.8472,9.4704,19.8688,9.9080,13.2956,3.0144,2.4576,8.1914,10.9145,15.2399,10.7676,17.3132,8.1296
8.9911,11.5892,6.6204,16.5390,1.7279,2.8463,1.0959,11.1253,12.7065,13.6254,4.2122,2.3921,11.3102
6.4012,13.5400,9.3944,10.2921,15.9419,3.1194,3.2400,14.8070,4.9221,21.8340,3.3876,5.9253,20.5877
10.1782,9.3369,17.7132,14.4119,6.1905,3.0630,5.8773,8.3453,9.9735,14.2785,8.5670,13.8914,3.9411
14.1890,8.1065,13.0473,17.7562,6.9313,2.1225,3.8409,13.2244,5.4505,21.6249,9.3085,17.6888,2.7373
9.7717,12.0594,7.7640,11.4096,9.2139,3.2039,3.5283,15.4880,12.8812,12.8588,5.5092,5.7175,17.1718
6.0927,10.8334,7.0499,4.8651,15.0426,3.5054,4.4150,31.4637,6.6814,20.8836,5.7450,6.4681,25.3576
8.8409,12.9419,7.9365,5.8503,18.3849,3.9778,3.9880,8.6952,11.9190,6.3013,4.9607,14.9343,20.4740
6.8190,12.7849,8.5668,11.4891,14.6714,1.1150,3.3818,6.1805,12.6569,7.7737,5.3638,12.1222,18.0256
13.3580,10.9161,15.0875,16.4468,3.2035,3.2023,1.0773,29.9935,9.9152,19.4645,9.3923,20.3956,13.5471
8.6364,10.6870,9.5011,13.8333,11.6723,3.3102,4.3369,18.4654,5.1589,19.0771,3.5685,5.5702,16.9366
8.3072,10.7897,7.2895,17.6303,1.5173,1.2529,4.5165,14.0220,10.7243,17.2523,5.1103,4.3634,8.7552
18.0002,4.9141,21.1511,12.3465,15.0313,3.7247,3.1749,8.3391,13.5936,17.4505,10.5875,15.9623,3.5421
7.8627,13.3045,8.1291,3.8372,17.9416,3.1790,4.8039,7.1004,10.2024,6.6421,5.8602,3.0289,22.4462
8.4391,13.9890,7.3764,6.8586,14.5115,3.5613,5.2239,7.7934,13.9837,8.4078,5.6525,20.8489,15.3715
8.0313,12.2640,13.8178,7.3427,15.3107,1.0662,4.2441,22.6609,9.9084,19.5103,3.2337,18.7111,20.2750
8.5173,12.6634,6.4690,8.4488,10.1439,3.6970,3.4409,18.8961,9.5204,20.8988,5.8263,7.0614,16.8061
11.9119,8.7763,15.3325,5.1959,15.8330,3.2709,4.6200,18.6574,4.1338,21.6498,9.3612,14.3293,12.7920
6.9569,10.1638,9.2692,14.4827,7.2389,3.4215,3.4317,11.2954,11.6112,15.6489,5.8864,19.3710,7.2042
23.2583,7.5189,21.5825,16.2074,2.9631,1.7124,3.3064,17.7232,9.1705,21.3910,10.0298,13.6116,1.7365
18.8421,9.1924,21.0073,11.8225,10.0389,1.1638,4.4145,8.5501,11.8279,9.3127,10.8201,9.2319,9.2846
7.3149,12.2890,7.8383,4.7224,15.7751,1.5637,3.5578,17.9369,8.3727,20.2592,5.3209,10.3693,19.8629
9.8091,13.5298,16.2006,14.9899,12.8868,3.9477,5.7176,9.2199,10.0925,9.4939,8.4689,2.4506,18.5333
6.0564,11.0455,7.8714,12.6378,12.6484,3.7723,2.6461,8.3255,12.1288,6.3682,5.8809,11.1973,16.5135
9.5297,13.7925,9.7654,14.2796,9.3548,2.6038,3.1290,29.9431,6.2364,20.8547,5.8091,13.7031,22.3474
8.5714,15.5636,14.1304,3.4978,15.2656,0.0324,5.5683,23.8605,6.4140,21.3146,2.4736,13.2641,24.5293
29.2913,4.2713,21.9649,17.2064,2.4882,2.8352,4.9844,8.4391,9.9740,12.3568,10.5695,21.0272,-7.7719
9.5559,11.8975,16.7968,13.1833,5.9581,2.9104,1.3598,12.8001,8.7472,12.0001,9.1900,6.8911,13.9013
15.2689,4.7364,20.4236,3.5785,18.1876,3.5451,5.0664,9.3980,14.7348,12.9450,10.2056,10.8651,8.4700
30.1556,8.0732,20.9365,7.3849,10.6821,2.9634,0.5910,26.7518,6.2983,19.4756,10.4030,18.9616,11.6192
8.4202,13.4271,8.3665,17.9094,2.9050,3.9086,3.5148,6.0269,13.3003,7.7236,4.2777,7.5644,10.7892
6.0019,10.4029,7.5769,12.1804,10.9316,3.5006,1.2354,8.7999,12.2229,8.0955,5.3545,11.7327,14.8836
13.9908,15.0839,15.7740,15.0467,5.9322,3.4073,4.5077,12.9515,8.5207,14.1670,10.5294,18.9450,10.7153
14.8906,6.4354,21.7054,13.4664,10.9176,1.8139,3.7420,19.6209,6.2019,20.2372,10.8717,20.3505,6.8345
7.8452,11.5183,6.0203,11.4960,10.7545,2.4606,3.3665,8.2415,8.4606,15.0309,5.2340,8.0549,12.8186
17.9804,7.1833,21.2634,16.3650,1.5390,1.4400,3.9689,17.8965,5.8659,20.3474,10.1853,19.5585,-0.2241
14.8907,9.8894,13.4382,6.5696,12.4968,2.2002,1.4729,13.1848,14.6470,12.7206,8.8472,13.1298,13.8240
29.8828,7.2979,21.6108,14.1715,4.0751,2.3417,5.2675,14.2924,9.9149,19.2252,10.1835,15.9783,-1.7021
12.3427,6.1463,19.1366,9.2694,11.6457,3.1921,5.5805,16.9946,9.6678,19.7631,10.9901,12.6708,6.7705
16.2672,6.2888,20.4478,5.5458,15.5856,0.7877,3.8468,14.9830,9.4825,17.9924,10.6689,10.1062,10.7442
14.7940,5.1015,19.0543,11.0929,10.3383,3.1379,5.2899,8.4781,13.7628,8.5225,10.3690,3.1142,6.8873
9.4788,14.4935,14.8180,18.3499,6.2220,2.9639,4.0080,13.1087,13.5267,17.6306,7.3395,14.0982,12.1021
9.3778,10.6998,8.3226,15.9582,3.4989,2.6620,5.1561,14.6810,12.7831,15.9093,3.4091,17.1696,6.8242
14.6452,8.2613,13.6664,3.1859,17.7210,2.4485,3.4701,12.5191,7.9685,19.6721,6.9773,18.1365,10.5443
8.9440,11.9998,6.2187,14.9260,1.7814,2.3602,2.6264,7.2680,12.7736,6.9409,3.0402,1.2038,11.9714
8.4265,13.1700,7.4922,1.0758,16.3999,3.1203,4.6273,12.6618,9.4410,20.9558,5.2903,5.6444,18.0172
15.4970,13.1024,16.1714,12.5116,10.1343,2.5061,1.9768,9.1266,10.2828,7.3731,8.6782,20.6848,13.0976
7.2478,11.2686,9.0583,6.0132,15.3247,2.3383,1.1987,24.5286,8.1399,21.8931,3.4364,15.0743,21.5499
15.0688,12.9269,14.3216,7.5386,11.7629,0.5258,5.5777,6.8713,11.3170,9.8162,4.6918,6.1504,14.9278
28.4610,4.1490,21.9551,2.4096,15.6204,3.6760,4.1399,16.0227,4.9038,20.9137,10.6121,6.4125,6.0094
7.3492,13.9407,8.5070,3.6481,18.9966,1.6704,3.0497,25.9096,7.7561,19.2527,5.4560,8.5421,29.3715
9.9051,11.3596,8.5730,4.3527,14.0536,1.5566,3.3984,9.8757,13.6782,6.5910,5.9138,11.5951,17.6875
16.7410,9.6414,19.2726,7.0183,11.5246,3.3983,5.4278,20.3463,4.9950,21.7281,10.8058,3.0957,13.2313
18.8109,8.6296,20.7655,12.2163,11.2615,2.9171,5.3392,15.1474,4.2626,20.3618,10.4105,19.3172,5.4047
15.6041,11.3316,16.7319,15.6993,1.5705,2.7651,5.4296,6.9887,12.1525,8.3870,10.1250,8.7802,4.8744
8.3968,11.8245,9.3064,17.9083,2.6616,2.7954,2.0925,7.8454,12.6542,9.0060,5.3110,12.0297,9.1049
27.1136,6.7482,20.1080,10.5800,15.3515,2.5523,5.5572,8.6624,12.2325,14.1804,10.5261,9.3668,6.5066
19.5764,4.2622,21.2754,17.7345,4.2366,2.4933,5.4543,8.7151,13.6717,15.6048,10.5508,20.7461,-6.1029
8.6394,11.9634,8.1192,2.2449,17.9124,3.2716,5.8599,11.5104,14.1064,16.1031,5.7366,2.5012,19.2781
9.5172,13.6403,8.2194,10.1031,11.7262,3.6636,2.3342,6.0926,12.1002,7.1274,5.9479,10.6914,16.6441
22.0386,5.5050,19.5251,10.9369,9.1949,3.8853,4.5174,7.0472,11.8471,7.4001,10.4424,19.5209,0.6979
27.6820,7.8271,21.9108,16.4855,4.0291,3.5050,3.9603,6.7316,10.7708,7.2886,10.3448,3.1744,3.4582
10.7623,11.4718,12.4642,11.0532,8.0526,2.4578,3.5882,8.0136,12.7599,7.8407,6.8005,9.8964,12.1660
20.1489,5.9137,20.1233,3.2939,15.6122,3.7084,3.8011,10.4226,12.0678,14.3093,10.2434,19.1680,5.4107
12.2520,12.0172,15.5899,10.3280,13.2525,2.8378,2.8364,7.5931,11.7429,9.1624,9.2711,13.3215,14.4867
8.8109,12.4042,8.9824,12.8416,6.2228,2.5363,5.0613,24.6417,5.8985,19.7149,5.0874,15.2393,14.8981
13.2105,11.2874,17.9672,10.9368,12.9355,0.8942,4.0087,27.7636,9.7395,21.1141,7.8013,2.1086,23.1595
10.3676,15.5838,16.7874,18.7344,2.3496,3.9193,4.6956,31.2720,8.9870,21.2437,2.9398,3.1294,21.9912
18.2439,8.6821,20.6329,15.0544,2.4229,2.8597,4.1609,15.2918,6.6668,20.3481,10.0187,17.1952,0.6203
23.0637,6.6129,20.0602,15.9055,4.4839,2.8493,4.5851,29.6785,7.9980,20.2128,10.5506,16.2452,7.2908
8.0490,11.7023,9.7120,6.7028,14.0988,3.1577,4.1193,8.1912,11.2526,14.7488,5.2537,10.2234,14.0991
20.2408,4.0807,20.9348,10.5281,10.6770,2.8186,3.2149,12.1406,5.8336,21.8711,10.1361,12.5506,0.6402
13.6681,8.6298,16.4386,12.3193,6.9539,0.2923,5.1022,9.8032,11.5548,7.4848,3.0126,8.9113,9.7564
26.3243,9.9952,19.5544,18.1135,5.0941,3.8501,3.6695,9.4945,9.1582,16.1642,10.8316,18.3664,0.7784
19.5424,5.2344,21.7818,13.4495,6.0681,3.3500,3.8328,13.9489,12.6536,17.8929,10.9790,7.4620,2.1560
7.9124,12.0643,7.6308,18.3969,1.0014,3.4146,5.5819,6.1428,13.3485,6.0131,5.7020,3.4987,8.8232
9.5365,11.1788,6.3797,12.0847,5.1577,1.1053,4.1820,25.4136,6.4905,21.9351,5.3277,20.6537,11.5848
28.0283,8.8956,20.0770,10.9602,14.5128,1.8060,4.1387,8.7281,10.8919,8.9264,10.4465,10.6260,10.6237
31.9979,4.1763,21.3745,13.3901,9.6260,2.8338,1.3087,14.8489,6.3120,19.8787,10.1281,3.6764,3.9120
8.7893,13.1676,6.7881,4.7474,16.8865,2.5689,4.3476,15.4632,11.2652,16.2306,4.5985,3.3178,22.9002
6.9072,10.4226,6.4157,6.6043,14.6777,3.0819,4.1248,6.5025,13.4736,8.5497,5.7135,3.8482,16.4946
26.5753,5.5626,19.8686,14.7112,5.8002,2.2665,0.3066,11.1172,9.6356,15.3360,10.8641,7.0634,2.8134
14.1739,12.6826,15.4963,13.2388,11.5758,1.5530,5.9513,24.8793,6.1912,21.2826,4.9014,15.2199,17.6288
12.6942,11.3674,13.9954,15.4126,6.4324,2.3091,5.5587,7.5581,10.1826,6.9794,9.5302,21.7601,6.3452
14.7162,4.5364,19.9639,14.5953,4.5745,3.5156,1.4417,13.3600,11.8159,16.7613,10.1398,8.3639,2.2807
6.2959,13.9631,9.0154,6.0446,15.8727,2.9262,5.5965,9.0895,13.7987,15.1745,3.5383,20.2238,15.1880
13.2938,7.0974,19.5253,12.9776,7.5873,1.2453,4.4278,10.8136,9.5210,14.3973,10.3821,7.6023,6.0233
10.7168,10.8212,17.4955,14.2897,6.1768,3.7254,5.2618,18.3989,9.0149,21.6829,6.4619,11.1891,9.2854
24.6659,6.1291,20.4696,6.9790,11.3520,2.4153,5.8349,12.9979,6.6042,20.1590,10.5826,8.0536,3.4778
6.3356,13.0958,9.2870,7.1391,15.2572,2.9811,1.8279,12.3642,12.5431,16.5868,4.3631,6.7594,20.5475
10.1797,10.7583,17.4541,14.4379,2.6964,1.4368,3.5834,8.4048,12.1877,7.3568,3.1285,13.6189,7.9844
8.5873,10.8646,9.7067,16.2226,5.9449,3.4919,5.3862,11.7087,13.8164,13.8828,5.6989,14.0689,8.2293
17.2768,8.7078,21.7605,10.6992,12.9616,2.2653,3.6199,26.8732,7.1947,19.6383,10.4710,15.4694,15.7497
13.9810,15.9931,12.3513,5.2573,14.9525,3.8707,4.6818,24.6146,6.3437,19.5942,5.4271,12.1513,24.4110
8.5238,12.5254,9.7051,6.1156,15.1040,3.4355,1.8429,20.1782,4.4825,19.1962,4.3532,5.7358,22.8933
6.3357,13.5169,8.1296,2.6784,15.5413,0.8582,5.4977,24.0456,5.2043,19.7853,5.4909,3.9493,25.5096
8.7384,13.0744,13.0005,15.6219,10.6920,3.2854,1.7448,28.9815,6.3608,19.7208,9.3879,0.8791,26.1489
9.0055,9.1733,12.4674,13.2766,6.4486,2.0366,4.1685,26.2107,5.3771,20.1446,8.3811,20.3964,11.1143
9.4553,10.8900,8.7171,15.3572,11.5310,3.6645,2.2924,9.5883,12.1207,9.4226,3.2878,2.6957,17.5518
12.9722,8.7297,13.5058,10.2656,10.8209,2.0266,1.2785,17.9997,7.1235,20.0891,9.6410,5.8355,13.7079
30.0126,8.5661,20.9808,16.0717,6.5121,2.3926,0.9276,8.0644,10.6837,7.1702,10.9214,8.9830,6.5667
12.9751,6.0313,21.8867,6.6409,12.3559,2.8388,1.9462,10.9305,13.6736,16.5610,10.3685,20.4951,4.6698
9.7251,10.5515,12.5673,8.1237,12.9752,3.4265,5.7185,8.9953,12.3424,6.0967,2.3221,2.5841,17.2924
15.5442,8.8928,20.1056,17.5248,2.9051,3.8001,4.4271,9.7011,11.5340,8.1108,10.1258,0.7985,7.4122
